Price,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,APARINDS.NS,KEI.NS,POLYCAB.NS,APARINDS.NS,KEI.NS,POLYCAB.NS,APARINDS.NS,KEI.NS,POLYCAB.NS,APARINDS.NS,KEI.NS,POLYCAB.NS,APARINDS.NS,KEI.NS,POLYCAB.NS,APARINDS.NS,KEI.NS,POLYCAB.NS
Date,,,,,,,,,,,,,,,,,,
2012-09-06,105.25294494628906,15.237571716308594,,130.35000610351562,16.100000381469727,,131.9499969482422,16.5,,126.1500015258789,16.0,,128.0,16.399999618530273,,4528,39731,
2012-09-07,109.00765228271484,15.332213401794434,,135.0,16.200000762939453,,135.6999969482422,16.5,,127.1500015258789,16.0,,128.0500030517578,16.5,,3296,46679,
2012-09-10,109.69401550292969,15.379534721374512,,135.85000610351562,16.25,,136.14999389648438,16.899999618530273,,132.0500030517578,16.149999618530273,,132.0500030517578,16.5,,1016,38970,
2012-09-11,109.5324935913086,15.190245628356934,,135.64999389648438,16.049999237060547,,138.0,16.399999618530273,,133.0,15.5,,135.0500030517578,16.25,,3082,36723,
2012-09-12,110.58219909667969,15.190245628356934,,136.9499969482422,16.049999237060547,,138.5,16.5,,135.0,15.699999809265137,,135.0500030517578,16.399999618530273,,1524,95264,
2012-09-13,109.00765228271484,15.332213401794434,,135.0,16.200000762939453,,135.5500030517578,16.850000381469727,,135.0,16.0,,135.25,16.850000381469727,,1944,39409,
2012-09-14,109.81510925292969,15.095602989196777,,136.0,15.949999809265137,,139.25,16.450000762939453,,135.0,15.899999618530273,,135.0,16.450000762939453,,12606,72167,
2012-09-17,108.92688751220703,15.237571716308594,,134.89999389648438,16.100000381469727,,136.39999389648438,16.700000762939453,,134.0,16.0,,135.0,16.25,,2081,102606,
2012-09-18,108.644287109375,15.190245628356934,,134.5500030517578,16.049999237060547,,136.6999969482422,17.399999618530273,,134.0500030517578,15.949999809265137,,134.9499969482422,16.75,,1381,207496,
2012-09-20,110.46109771728516,15.048282623291016,,136.8000030517578,15.899999618530273,,137.8000030517578,16.399999618530273,,135.1999969482422,15.75,,137.8000030517578,16.399999618530273,,779,59561,
2012-09-21,112.23751068115234,15.474176406860352,,139.0,16.350000381469727,,139.10000610351562,16.600000381469727,,136.1999969482422,16.100000381469727,,139.10000610351562,16.299999237060547,,3248,80318,
2012-09-24,113.77168273925781,15.947395324707031,,140.89999389648438,16.850000381469727,,145.4499969482422,17.100000381469727,,138.5,16.049999237060547,,139.0,16.399999618530273,,26294,111457,
2012-09-25,114.74064636230469,15.663464546203613,,142.10000610351562,16.549999237060547,,144.85000610351562,17.0,,140.0,16.350000381469727,,141.0,17.0,,17934,118675,
2012-09-26,112.19713592529297,16.13667869567871,,138.9499969482422,17.049999237060547,,143.89999389648438,19.5,,138.25,16.549999237060547,,140.0500030517578,19.5,,15559,114938,
2012-09-27,115.06362915039062,16.042037963867188,,142.5,16.950000762939453,,148.0,17.350000381469727,,140.0,16.700000762939453,,140.0,17.299999237060547,,38557,75131,
2012-09-28,114.53878021240234,15.900074005126953,,141.85000610351562,16.799999237060547,,144.0,17.299999237060547,,140.0,16.700000762939453,,140.0,17.299999237060547,,10411,43151,
2012-10-01,118.69722747802734,16.32596778869629,,147.0,17.25,,148.0,17.350000381469727,,142.5,16.700000762939453,,143.5500030517578,16.850000381469727,,6262,57307,
2012-10-03,132.6663818359375,16.846506118774414,,164.3000030517578,17.799999237060547,,172.35000610351562,18.25,,144.0,17.149999618530273,,146.0,17.399999618530273,,40756,272138,
2012-10-04,127.25634765625,16.751861572265625,,157.60000610351562,17.700000762939453,,167.89999389648438,18.100000381469727,,156.10000610351562,17.200000762939453,,164.5,17.200000762939453,,15944,89097,
2012-10-05,125.15691375732422,16.32596778869629,,155.0,17.25,,159.89999389648438,17.799999237060547,,154.60000610351562,17.049999237060547,,157.0,17.799999237060547,,5459,39232,
2012-10-08,125.1972885131836,16.184003829956055,,155.0500030517578,17.100000381469727,,155.75,17.450000762939453,,153.5,16.899999618530273,,153.5500030517578,17.0,,1116,37625,
2012-10-09,127.3774642944336,16.184003829956055,,157.75,17.100000381469727,,162.4499969482422,17.799999237060547,,155.35000610351562,16.299999237060547,,162.4499969482422,16.299999237060547,,5614,20100,
2012-10-10,127.7004623413086,15.947395324707031,,158.14999389648438,16.850000381469727,,160.6999969482422,17.200000762939453,,157.0,16.700000762939453,,160.6999969482422,17.0,,3151,84686,
2012-10-11,126.7718734741211,16.042037963867188,,157.0,16.950000762939453,,158.0,17.0,,156.5,16.700000762939453,,156.5,16.700000762939453,,471,36232,
2012-10-12,128.75015258789062,16.089359283447266,,159.4499969482422,17.0,,160.0,17.350000381469727,,157.0,16.75,,157.0,16.75,,9844,30331,
2012-10-15,131.05140686035156,16.184003829956055,,162.3000030517578,17.100000381469727,,170.0,17.600000381469727,,157.1999969482422,16.850000381469727,,158.0,16.850000381469727,,4914,37853,
2012-10-16,131.45516967773438,15.947395324707031,,162.8000030517578,16.850000381469727,,165.89999389648438,17.5,,161.64999389648438,16.799999237060547,,165.89999389648438,17.0,,1686,26803,
2012-10-17,131.6973876953125,15.947395324707031,,163.10000610351562,16.850000381469727,,164.5,17.149999618530273,,162.0500030517578,16.75,,162.0500030517578,17.100000381469727,,2252,11070,
2012-10-18,145.50502014160156,17.083110809326172,,180.1999969482422,18.049999237060547,,185.0,18.700000762939453,,163.9499969482422,16.850000381469727,,163.9499969482422,16.850000381469727,,59673,317649,
2012-10-19,146.19137573242188,16.94114875793457,,181.0500030517578,17.899999618530273,,183.89999389648438,18.25,,175.5500030517578,17.649999618530273,,183.89999389648438,18.200000762939453,,7954,71600,
2012-10-22,145.86839294433594,17.792936325073242,,180.64999389648438,18.799999237060547,,184.89999389648438,19.850000381469727,,178.0,17.700000762939453,,184.5,17.899999618530273,,6300,258730,
2012-10-23,143.68826293945312,17.93490219116211,,177.9499969482422,18.950000762939453,,184.0,19.399999618530273,,177.0,18.75,,184.0,18.75,,799,100750,
2012-10-25,147.6851806640625,18.3134765625,,182.89999389648438,19.350000381469727,,184.0,20.200000762939453,,181.0,18.950000762939453,,184.0,19.049999237060547,,11436,209747,
2012-10-29,144.85906982421875,17.27239990234375,,179.39999389648438,18.25,,182.0,18.75,,175.14999389648438,18.200000762939453,,179.5,18.700000762939453,,3257,26647,
2012-10-30,140.53912353515625,17.225080490112305,,174.0500030517578,18.200000762939453,,179.0,18.549999237060547,,171.0500030517578,17.950000762939453,,178.5,18.0,,5196,67619,
2012-10-31,141.10435485839844,17.13043785095215,,174.75,18.100000381469727,,175.0,18.350000381469727,,172.0,18.100000381469727,,172.25,18.350000381469727,,1580,17044,
2012-11-01,143.93045043945312,17.035791397094727,,178.25,18.0,,180.5,19.399999618530273,,172.5500030517578,17.799999237060547,,172.5500030517578,18.399999618530273,,3978,144437,
2012-11-02,144.2608642578125,16.089359283447266,,174.64999389648438,17.0,,177.89999389648438,18.5,,165.64999389648438,16.899999618530273,,165.64999389648438,18.149999618530273,,3155,211281,
2012-11-05,142.60885620117188,17.035791397094727,,172.64999389648438,18.0,,178.0,19.100000381469727,,170.0,17.450000762939453,,178.0,17.450000762939453,,3269,305939,
2012-11-06,140.17218017578125,17.792936325073242,,169.6999969482422,18.799999237060547,,172.64999389648438,19.5,,167.89999389648438,17.899999618530273,,172.64999389648438,18.0,,6288,491571,
2012-11-07,139.59397888183594,18.218833923339844,,169.0,19.25,,171.0500030517578,19.399999618530273,,167.5,18.899999618530273,,169.0,19.0,,2154,117414,
2012-11-08,138.27235412597656,18.218833923339844,,167.39999389648438,19.25,,172.0,19.799999237060547,,165.9499969482422,18.899999618530273,,169.0500030517578,18.899999618530273,,4376,67228,
2012-11-09,133.2337646484375,18.029542922973633,,161.3000030517578,19.049999237060547,,172.25,19.399999618530273,,157.0500030517578,19.0,,169.0,19.399999618530273,,30746,80311,
2012-11-12,130.2188720703125,17.650970458984375,,157.64999389648438,18.649999618530273,,162.0500030517578,19.200000762939453,,156.39999389648438,18.100000381469727,,162.0,19.0,,2902,43365,
2012-11-15,129.97109985351562,17.840259552001953,,157.35000610351562,18.850000381469727,,159.9499969482422,19.0,,150.14999389648438,18.350000381469727,,154.0,18.850000381469727,,2230,33233,
2012-11-16,132.61427307128906,17.55632972717285,,160.5500030517578,18.549999237060547,,162.1999969482422,19.950000762939453,,155.0,18.399999618530273,,157.0,18.899999618530273,,2599,310061,
2012-11-19,132.98599243164062,17.27239990234375,,161.0,18.25,,162.0,18.799999237060547,,160.0,18.200000762939453,,160.0,18.399999618530273,,1498,70758,
2012-11-20,132.32518005371094,16.893827438354492,,160.1999969482422,17.850000381469727,,163.0,18.5,,159.1999969482422,17.5,,161.0,18.5,,1919,56752,
2012-11-21,129.10377502441406,17.36704444885254,,156.3000030517578,18.350000381469727,,161.89999389648438,18.549999237060547,,152.8000030517578,17.399999618530273,,159.0,17.700000762939453,,930,28206,
2012-11-22,128.77337646484375,17.17775535583496,,155.89999389648438,18.149999618530273,,159.0,18.5,,155.0,18.100000381469727,,159.0,18.25,,473,17790,
2012-11-23,124.72598266601562,17.083110809326172,,151.0,18.049999237060547,,159.0,18.200000762939453,,148.5,17.799999237060547,,159.0,18.149999618530273,,1921,58095,
2012-11-26,125.30418395996094,17.083110809326172,,151.6999969482422,18.049999237060547,,154.64999389648438,18.450000762939453,,150.0,17.799999237060547,,153.4499969482422,18.450000762939453,,7595,18594,
2012-11-27,127.7408447265625,16.94114875793457,,154.64999389648438,17.899999618530273,,155.3000030517578,18.25,,151.64999389648438,17.799999237060547,,151.64999389648438,18.100000381469727,,1144,48005,
2012-11-29,125.63457489013672,16.799182891845703,,152.10000610351562,17.75,,157.64999389648438,18.350000381469727,,152.0,17.5,,152.39999389648438,18.0,,1587,260503,
2012-11-30,125.3454818725586,16.98847007751465,,151.75,17.950000762939453,,155.25,18.25,,148.0,17.75,,148.0,18.049999237060547,,7936,43406,
2012-12-03,124.35428619384766,17.083110809326172,,150.5500030517578,18.049999237060547,,152.0,18.25,,146.10000610351562,17.899999618530273,,151.75,18.25,,14492,34126,
2012-12-04,127.94738006591797,16.94114875793457,,154.89999389648438,17.899999618530273,,158.85000610351562,18.700000762939453,,152.0,17.600000381469727,,157.0,18.0,,7723,133396,
2012-12-05,131.78826904296875,17.083110809326172,,159.5500030517578,18.049999237060547,,162.8000030517578,18.399999618530273,,148.1999969482422,17.950000762939453,,152.0,18.149999618530273,,6164,55668,
2012-12-06,129.7232666015625,17.083110809326172,,157.0500030517578,18.049999237060547,,160.0,18.399999618530273,,155.0,17.75,,158.25,18.149999618530273,,2450,51670,
2012-12-07,130.96231079101562,17.035791397094727,,158.5500030517578,18.0,,159.0,18.350000381469727,,157.0,17.799999237060547,,159.0,18.299999237060547,,2314,74376,
2012-12-10,131.04486083984375,16.893827438354492,,158.64999389648438,17.850000381469727,,160.5,18.25,,155.89999389648438,17.75,,160.5,18.049999237060547,,2402,29849,
2012-12-11,127.03876495361328,17.035791397094727,,153.8000030517578,18.0,,162.0,18.149999618530273,,152.14999389648438,17.75,,157.0,17.899999618530273,,1720,35562,
2012-12-12,136.2899932861328,16.562576293945312,,165.0,17.5,,167.39999389648438,18.0,,159.0,17.200000762939453,,159.0,17.75,,49154,88836,
2012-12-13,131.16879272460938,16.278648376464844,,158.8000030517578,17.200000762939453,,168.64999389648438,17.899999618530273,,155.6999969482422,17.049999237060547,,166.0,17.649999618530273,,16452,55322,
2012-12-14,133.1511993408203,16.184003829956055,,161.1999969482422,17.100000381469727,,166.0,17.450000762939453,,158.0500030517578,17.0,,163.0,17.399999618530273,,4049,34525,
2012-12-17,134.2662811279297,16.089359283447266,,162.5500030517578,17.0,,165.9499969482422,17.5,,161.0,16.899999618530273,,162.0,17.0,,3197,24291,
2012-12-18,133.357666015625,16.373289108276367,,161.4499969482422,17.299999237060547,,162.89999389648438,17.5,,160.5,16.950000762939453,,162.89999389648438,17.100000381469727,,3678,19287,
2012-12-19,132.03607177734375,16.231325149536133,,159.85000610351562,17.149999618530273,,162.89999389648438,17.5,,159.0,17.049999237060547,,162.25,17.450000762939453,,4850,30563,
2012-12-20,130.46665954589844,16.13667869567871,,157.9499969482422,17.049999237060547,,162.89999389648438,17.450000762939453,,157.25,16.899999618530273,,162.0,17.0,,8153,29257,
2012-12-21,130.2188720703125,15.852747917175293,,157.64999389648438,16.75,,160.0500030517578,17.450000762939453,,157.25,16.649999618530273,,158.8000030517578,17.200000762939453,,2021,44752,
2012-12-24,128.64950561523438,15.994715690612793,,155.75,16.899999618530273,,158.0,17.0,,154.6999969482422,16.700000762939453,,157.25,16.700000762939453,,2454,19257,
2012-12-26,129.64068603515625,16.042037963867188,,156.9499969482422,16.950000762939453,,157.60000610351562,17.100000381469727,,154.0,16.799999237060547,,155.0,16.799999237060547,,1040,11305,
2012-12-27,128.77337646484375,15.994715690612793,,155.89999389648438,16.899999618530273,,162.0,17.0,,154.64999389648438,16.799999237060547,,156.0,16.950000762939453,,2629,12777,
2012-12-28,129.64068603515625,15.900074005126953,,156.9499969482422,16.799999237060547,,159.0,17.200000762939453,,156.0,16.700000762939453,,158.0,16.700000762939453,,1806,9791,
2012-12-31,130.3014678955078,15.852747917175293,,157.75,16.75,,159.60000610351562,18.450000762939453,,156.4499969482422,15.899999618530273,,159.60000610351562,17.299999237060547,,422,91224,
2013-01-01,129.5167694091797,16.231325149536133,,156.8000030517578,17.149999618530273,,159.0,17.899999618530273,,156.5,16.700000762939453,,159.0,16.75,,2138,27538,
2013-01-02,130.63189697265625,16.420610427856445,,158.14999389648438,17.350000381469727,,159.75,17.450000762939453,,157.0500030517578,17.149999618530273,,157.0500030517578,17.200000762939453,,1398,86295,
2013-01-03,131.70567321777344,16.278648376464844,,159.4499969482422,17.200000762939453,,160.5,17.549999237060547,,151.75,17.0,,155.35000610351562,17.549999237060547,,11595,29412,
2013-01-04,131.086181640625,16.184003829956055,,158.6999969482422,17.100000381469727,,160.5500030517578,17.25,,158.0,17.049999237060547,,160.5,17.049999237060547,,5772,23151,
2013-01-07,128.93858337402344,16.420610427856445,,156.10000610351562,17.350000381469727,,158.64999389648438,17.549999237060547,,155.5500030517578,17.200000762939453,,158.14999389648438,17.5,,2727,32633,
2013-01-08,125.51069641113281,16.278648376464844,,151.9499969482422,17.200000762939453,,157.0,17.399999618530273,,148.85000610351562,17.100000381469727,,157.0,17.399999618530273,,33182,8727,
2013-01-09,127.65827178955078,16.231325149536133,,154.5500030517578,17.149999618530273,,155.1999969482422,17.450000762939453,,150.5500030517578,16.950000762939453,,151.60000610351562,17.0,,13149,23515,
2013-01-10,127.86478424072266,15.994715690612793,,154.8000030517578,16.899999618530273,,156.8000030517578,17.299999237060547,,152.5,16.799999237060547,,156.8000030517578,17.149999618530273,,17128,31823,
2013-01-11,125.96495819091797,15.758106231689453,,152.5,16.649999618530273,,156.9499969482422,17.100000381469727,,152.5,16.600000381469727,,156.8000030517578,17.100000381469727,,1615,44282,
2013-01-14,128.15386962890625,15.710786819458008,,155.14999389648438,16.600000381469727,,156.9499969482422,16.850000381469727,,153.0,16.5,,156.64999389648438,16.700000762939453,,2763,15054,
2013-01-15,127.98868560791016,15.947395324707031,,154.9499969482422,16.850000381469727,,157.0,17.100000381469727,,152.14999389648438,16.5,,155.0,16.75,,3043,34782,
2013-01-16,125.67586517333984,15.474176406860352,,152.14999389648438,16.350000381469727,,155.5,16.899999618530273,,151.75,16.299999237060547,,155.0,16.700000762939453,,2862,30668,
2013-01-17,123.85867309570312,15.142926216125488,,149.9499969482422,16.0,,151.35000610351562,16.549999237060547,,149.64999389648438,15.899999618530273,,150.5500030517578,16.350000381469727,,2298,238907,
2013-01-18,123.36307525634766,15.237571716308594,,149.35000610351562,16.100000381469727,,152.5,16.450000762939453,,149.0500030517578,15.949999809265137,,152.0,16.049999237060547,,1545,19901,
2013-01-21,125.88236999511719,15.284890174865723,,152.39999389648438,16.149999618530273,,152.8000030517578,16.25,,149.0,15.300000190734863,,150.0,15.800000190734863,,3840,21276,
2013-01-22,126.13017272949219,14.811674118041992,,152.6999969482422,15.649999618530273,,155.5,16.149999618530273,,150.5,15.550000190734863,,155.5,16.149999618530273,,2824,40329,
2013-01-23,124.23035430908203,14.338457107543945,,150.39999389648438,15.149999618530273,,152.75,15.899999618530273,,150.1999969482422,15.0,,151.10000610351562,15.699999809265137,,1253,47172,
2013-01-24,118.90266418457031,14.007206916809082,,143.9499969482422,14.800000190734863,,151.0,15.300000190734863,,138.10000610351562,14.649999618530273,,149.0500030517578,15.050000190734863,,7817,37986,
2013-01-25,122.2066650390625,14.196492195129395,,147.9499969482422,15.0,,149.0,15.100000381469727,,140.1999969482422,14.0,,144.5,14.850000381469727,,1808,35581,
2013-01-28,119.23307800292969,14.196492195129395,,144.35000610351562,15.0,,148.0,15.300000190734863,,143.1999969482422,15.0,,144.89999389648438,15.050000190734863,,5969,6870,
2013-01-29,115.59868621826172,13.959883689880371,,139.9499969482422,14.75,,146.0,15.199999809265137,,139.10000610351562,14.75,,143.0,15.149999618530273,,4187,15967,
2013-01-30,111.30347442626953,14.05452823638916,,134.75,14.850000381469727,,140.5,15.0,,133.89999389648438,14.649999618530273,,140.5,14.75,,12844,30919,
2013-01-31,111.22087860107422,13.817920684814453,,134.64999389648438,14.600000381469727,,137.8000030517578,15.0,,130.64999389648438,14.5,,137.8000030517578,14.800000190734863,,3260,14546,
2013-02-01,107.42129516601562,13.675954818725586,,130.0500030517578,14.449999809265137,,136.0,14.800000190734863,,128.5500030517578,14.399999618530273,,134.0,14.649999618530273,,6241,20972,
2013-02-04,125.46939849853516,13.3920259475708,,151.89999389648438,14.149999618530273,,154.0,14.75,,134.89999389648438,14.050000190734863,,134.89999389648438,14.399999618530273,,115794,33232,
2013-02-05,118.03536224365234,13.297381401062012,,142.89999389648438,14.050000190734863,,156.0,14.300000190734863,,142.14999389648438,13.75,,149.9499969482422,14.100000381469727,,68134,30044,
2013-02-06,116.96158599853516,13.297381401062012,,141.60000610351562,14.050000190734863,,147.5,14.300000190734863,,140.1999969482422,13.300000190734863,,146.0,14.100000381469727,,13691,38152,
2013-02-07,115.76387786865234,13.25006103515625,,140.14999389648438,14.0,,144.5,14.25,,137.89999389648438,13.899999618530273,,140.10000610351562,14.0,,4966,13910,
2013-02-08,114.11185455322266,13.25006103515625,,138.14999389648438,14.0,,139.10000610351562,14.100000381469727,,136.14999389648438,13.800000190734863,,139.10000610351562,14.050000190734863,,4121,9965,
2013-02-11,114.07058715820312,13.013452529907227,,138.10000610351562,13.75,,142.5,14.149999618530273,,135.1999969482422,13.699999809265137,,137.10000610351562,13.899999618530273,,4465,13281,
2013-02-12,115.06178283691406,13.1080961227417,,139.3000030517578,13.850000381469727,,140.0,15.399999618530273,,137.0,13.75,,137.0500030517578,14.800000190734863,,1861,34173,
2013-02-13,115.14437866210938,12.966129302978516,,139.39999389648438,13.699999809265137,,142.0,14.25,,138.9499969482422,13.449999809265137,,138.9499969482422,14.100000381469727,,3551,32782,
2013-02-14,119.48088073730469,12.776843070983887,,144.64999389648438,13.5,,147.6999969482422,13.75,,139.10000610351562,13.350000381469727,,139.10000610351562,13.649999618530273,,8029,18702,
2013-02-15,117.9527816772461,12.634879112243652,,142.8000030517578,13.350000381469727,,146.89999389648438,13.399999618530273,,140.60000610351562,12.5,,145.3000030517578,13.399999618530273,,6684,33434,
2013-02-18,117.9527816772461,13.155416488647461,,142.8000030517578,13.899999618530273,,144.89999389648438,14.600000381469727,,142.5,13.350000381469727,,144.89999389648438,13.399999618530273,,1149,26569,
2013-02-19,118.11798858642578,13.013452529907227,,143.0,13.75,,144.0,14.699999809265137,,139.89999389648438,13.75,,144.0,14.399999618530273,,2246,22065,
2013-02-20,117.9114990234375,13.1080961227417,,142.75,13.850000381469727,,143.5500030517578,14.149999618530273,,141.5,13.449999809265137,,143.5,13.899999618530273,,8339,44072,
2013-02-21,114.07058715820312,12.776843070983887,,138.10000610351562,13.5,,142.9499969482422,13.699999809265137,,136.85000610351562,13.350000381469727,,141.0500030517578,13.600000381469727,,3022,38222,
2013-02-22,113.86408996582031,13.013452529907227,,137.85000610351562,13.75,,140.0,13.899999618530273,,137.10000610351562,13.399999618530273,,139.9499969482422,13.399999618530273,,1172,19035,
2013-02-25,112.50119018554688,12.54023551940918,,136.1999969482422,13.25,,139.0,13.800000190734863,,134.5,13.0,,138.89999389648438,13.699999809265137,,4313,17419,
2013-02-26,110.43618774414062,12.114338874816895,,133.6999969482422,12.800000190734863,,140.0,13.100000381469727,,133.10000610351562,12.600000381469727,,135.0500030517578,13.050000190734863,,3372,13297,
2013-02-27,109.98185729980469,12.114338874816895,,133.14999389648438,12.800000190734863,,137.0,13.0,,132.5500030517578,12.100000381469727,,137.0,12.600000381469727,,4644,43596,
2013-02-28,106.05838775634766,12.208983421325684,,128.39999389648438,12.899999618530273,,133.9499969482422,13.5,,126.6500015258789,12.25,,131.0500030517578,13.050000190734863,,6641,35302,
2013-03-01,101.55668640136719,12.256304740905762,,122.94999694824219,12.949999809265137,,133.39999389648438,13.399999618530273,,121.19999694824219,12.550000190734863,,127.0999984741211,12.699999809265137,,7534,14380,
2013-03-04,100.3589859008789,11.783088684082031,,121.5,12.449999809265137,,126.05000305175781,12.899999618530273,,118.94999694824219,12.149999618530273,,123.0,12.699999809265137,,5029,27246,
2013-03-05,103.33258819580078,11.64112377166748,,125.0999984741211,12.300000190734863,,128.89999389648438,12.949999809265137,,120.19999694824219,12.199999809265137,,128.89999389648438,12.449999809265137,,2344,12457,
2013-03-06,103.86947631835938,11.64112377166748,,125.75,12.300000190734863,,129.0,12.5,,123.25,12.149999618530273,,125.0999984741211,12.449999809265137,,6528,41013,
2013-03-07,104.81938934326172,11.64112377166748,,126.9000015258789,12.300000190734863,,128.89999389648438,12.399999618530273,,122.0,11.800000190734863,,124.0999984741211,12.399999618530273,,6300,22770,
2013-03-08,109.4449691772461,11.830410957336426,,132.5,12.5,,150.0,12.550000190734863,,130.0,12.149999618530273,,130.1999969482422,12.199999809265137,,206707,11105,
2013-03-11,108.08208465576172,11.593802452087402,,130.85000610351562,12.25,,133.75,12.699999809265137,,130.10000610351562,12.050000190734863,,133.39999389648438,12.699999809265137,,48922,26156,
2013-03-12,106.88438415527344,11.404518127441406,,129.39999389648438,12.050000190734863,,131.0,12.199999809265137,,128.0,11.800000190734863,,130.0,12.149999618530273,,27976,33533,
2013-03-13,105.97578430175781,11.262552261352539,,128.3000030517578,11.899999618530273,,134.0,12.050000190734863,,126.9000015258789,11.850000381469727,,134.0,12.050000190734863,,47184,28403,
2013-03-14,105.48019409179688,11.262552261352539,,127.69999694824219,11.899999618530273,,129.6999969482422,12.0,,125.30000305175781,11.699999809265137,,127.0,11.850000381469727,,21290,27542,
2013-03-15,103.6629867553711,10.883977890014648,,125.5,11.5,,127.80000305175781,12.600000381469727,,125.0999984741211,11.5,,127.0999984741211,11.800000190734863,,19452,28391,
2013-03-18,102.34139251708984,10.69469165802002,,123.9000015258789,11.300000190734863,,125.69999694824219,11.600000381469727,,123.0999984741211,11.050000190734863,,125.0,11.5,,14020,14441,
2013-03-19,99.57427978515625,10.458083152770996,,120.55000305175781,11.050000190734863,,124.5,11.399999618530273,,120.0,11.0,,123.4000015258789,11.199999809265137,,19496,17332,
2013-03-20,96.18768310546875,9.417006492614746,,116.44999694824219,9.949999809265137,,121.0,11.399999618530273,,116.0,9.5,,120.30000305175781,11.0,,18760,67842,
2013-03-21,93.42058563232422,10.600048065185547,,113.0999984741211,11.199999809265137,,117.0,11.649999618530273,,112.30000305175781,10.0,,116.44999694824219,10.050000190734863,,29363,94889,
2013-03-22,89.95137786865234,10.410761833190918,,108.9000015258789,11.0,,113.1500015258789,11.5,,107.0,10.100000381469727,,112.5,11.5,,21181,44271,
2013-03-25,89.95137786865234,10.789334297180176,,108.9000015258789,11.399999618530273,,113.6500015258789,11.649999618530273,,107.0999984741211,10.899999618530273,,107.0999984741211,11.0,,25227,47252,
2013-03-26,88.21678161621094,10.600048065185547,,106.80000305175781,11.199999809265137,,110.19999694824219,11.600000381469727,,105.3499984741211,10.5,,106.19999694824219,11.5,,19531,32465,
2013-03-28,89.16667938232422,10.268796920776367,,107.94999694824219,10.850000381469727,,109.5,11.25,,105.55000305175781,10.5,,105.55000305175781,11.100000381469727,,8699,23836,
2013-04-01,95.1138916015625,10.931299209594727,,115.1500015258789,11.550000190734863,,115.9000015258789,11.600000381469727,,108.0,11.0,,108.05000305175781,11.050000190734863,,13256,59859,
2013-04-02,95.8572769165039,11.404518127441406,,116.05000305175781,12.050000190734863,,117.0,12.199999809265137,,114.5999984741211,11.399999618530273,,115.0,11.600000381469727,,29675,54253,
2013-04-03,98.58308410644531,11.120585441589355,,119.3499984741211,11.75,,122.94999694824219,12.399999618530273,,118.0999984741211,11.399999618530273,,120.9000015258789,11.75,,40853,35484,
2013-04-04,94.78347778320312,10.647369384765625,,114.75,11.25,,120.0,11.5,,113.4000015258789,11.050000190734863,,120.0,11.5,,21771,9671,
2013-04-05,94.3704833984375,10.742012977600098,,114.25,11.350000381469727,,118.0,11.600000381469727,,114.0,11.050000190734863,,117.0,11.199999809265137,,10212,11383,
2013-04-08,93.79227447509766,10.174153327941895,,113.55000305175781,10.75,,114.30000305175781,11.149999618530273,,113.0,10.699999809265137,,114.0,11.050000190734863,,4067,16231,
2013-04-09,93.04888153076172,10.268796920776367,,112.6500015258789,10.850000381469727,,114.6500015258789,11.149999618530273,,112.19999694824219,10.75,,113.05000305175781,10.949999809265137,,5787,13103,
2013-04-10,91.39689636230469,10.363438606262207,,110.6500015258789,10.949999809265137,,112.3499984741211,11.0,,110.0,10.649999618530273,,112.0,10.649999618530273,,7426,5775,
2013-04-11,94.45307922363281,10.221474647521973,,114.3499984741211,10.800000190734863,,116.0,11.050000190734863,,111.19999694824219,10.649999618530273,,114.9000015258789,10.649999618530273,,7101,34751,
2013-04-12,94.70088195800781,10.268796920776367,,114.6500015258789,10.850000381469727,,116.6500015258789,11.149999618530273,,111.0,10.25,,113.0,10.5,,4528,11599,
2013-04-15,92.34679412841797,10.268796920776367,,111.80000305175781,10.850000381469727,,115.0,11.25,,111.25,10.5,,115.0,10.5,,9375,14270,
2013-04-16,92.67717742919922,10.458083152770996,,112.19999694824219,11.050000190734863,,112.75,11.300000190734863,,110.5,10.100000381469727,,111.0,10.5,,2818,33157,
2013-04-17,93.21408081054688,10.742012977600098,,112.8499984741211,11.350000381469727,,113.8499984741211,11.600000381469727,,112.0,11.0,,112.0,11.0,,12421,36091,
2013-04-18,92.8423843383789,10.552726745605469,,112.4000015258789,11.149999618530273,,113.5,11.75,,110.8499984741211,10.899999618530273,,112.0,11.050000190734863,,14840,48815,
2013-04-22,93.29666900634766,10.789334297180176,,112.94999694824219,11.399999618530273,,113.25,11.449999809265137,,111.55000305175781,10.800000190734863,,111.55000305175781,11.0,,7694,14940,
2013-04-23,93.2553939819336,10.600048065185547,,112.9000015258789,11.199999809265137,,113.5,11.600000381469727,,112.0,11.0,,112.0,11.199999809265137,,10988,8519,
2013-04-25,97.42667388916016,10.69469165802002,,117.94999694824219,11.300000190734863,,118.94999694824219,11.449999809265137,,111.5,11.100000381469727,,111.5,11.149999618530273,,21550,12076,
2013-04-26,98.08748626708984,10.316118240356445,,118.75,10.899999618530273,,119.8499984741211,11.550000190734863,,117.0,10.800000190734863,,118.05000305175781,11.149999618530273,,11889,40132,
2013-04-29,98.45917510986328,10.363438606262207,,119.19999694824219,10.949999809265137,,119.69999694824219,11.25,,117.25,10.850000381469727,,118.75,11.0,,4750,14404,
